periode_data,tanggal,lokasi_spku,pm10,so2,co,o3,no2,max,critical,categori,tahun,pm25
2017,2017-06-19,DKI3,40.0,,4.0,69.0,4.0,69,O3,SEDANG,2017,
2017,2017-06-20,DKI3,57.0,,7.0,94.0,14.0,94,O3,SEDANG,2017,
2017,2017-06-21,DKI3,73.0,,15.0,83.0,8.0,83,O3,SEDANG,2017,
2017,2017-06-22,DKI3,82.0,,18.0,71.0,10.0,82,PM10,SEDANG,2017,
2017,2017-06-23,DKI3,84.0,12.0,8.0,70.0,8.0,84,PM10,SEDANG,2017,
2017,2017-06-24,DKI3,58.0,12.0,4.0,48.0,5.0,58,PM10,SEDANG,2017,
2017,2017-06-25,DKI3,61.0,12.0,13.0,49.0,5.0,61,PM10,SEDANG,2017,
2017,2017-06-26,DKI3,23.0,11.0,2.0,43.0,3.0,43,O3,BAIK,2017,
2017,2017-06-27,DKI3,18.0,11.0,2.0,51.0,4.0,51,O3,SEDANG,2017,
2017,2017-06-28,DKI3,37.0,11.0,12.0,68.0,7.0,68,O3,SEDANG,2017,
2017,2017-06-29,DKI3,30.0,11.0,6.0,73.0,5.0,73,O3,SEDANG,2017,
2017,2017-06-30,DKI3,22.0,11.0,2.0,49.0,6.0,49,O3,BAIK,2017,
2017,2017-07-01,DKI3,35.0,11.0,8.0,69.0,4.0,69,O3,SEDANG,2017,
2017,2017-07-02,DKI3,57.0,11.0,3.0,62.0,5.0,62,O3,SEDANG,2017,
2017,2017-07-03,DKI3,46.0,12.0,3.0,60.0,4.0,60,O3,SEDANG,2017,
2017,2017-07-04,DKI3,51.0,12.0,3.0,85.0,6.0,85,O3,SEDANG,2017,
2017,2017-07-05,DKI3,59.0,11.0,3.0,84.0,6.0,84,O3,SEDANG,2017,
2017,2017-07-06,DKI3,55.0,11.0,5.0,93.0,6.0,93,O3,SEDANG,2017,
2017,2017-07-07,DKI3,118.0,12.0,10.0,93.0,11.0,118,PM10,TIDAK SEHAT,2017,
2017,2017-07-08,DKI3,98.0,12.0,8.0,92.0,9.0,98,PM10,SEDANG,2017,
2017,2017-07-09,DKI3,59.0,11.0,2.0,65.0,7.0,65,O3,SEDANG,2017,
2017,2017-07-10,DKI3,48.0,11.0,,68.0,6.0,68,O3,SEDANG,2017,
2017,2017-07-11,DKI3,40.0,12.0,2.0,74.0,5.0,74,O3,SEDANG,2017,
2017,2017-07-12,DKI3,43.0,11.0,3.0,87.0,6.0,87,O3,SEDANG,2017,
2017,2017-07-13,DKI3,51.0,12.0,3.0,123.0,5.0,123,O3,TIDAK SEHAT,2017,
2017,2017-07-14,DKI3,62.0,12.0,4.0,143.0,7.0,143,O3,TIDAK SEHAT,2017,
2017,2017-07-15,DKI3,71.0,12.0,11.0,72.0,10.0,72,O3,SEDANG,2017,
2017,2017-07-16,DKI3,67.0,12.0,10.0,94.0,8.0,94,O3,SEDANG,2017,
2017,2017-07-17,DKI3,56.0,12.0,4.0,97.0,9.0,97,O3,SEDANG,2017,
2017,2017-07-18,DKI3,65.0,12.0,14.0,114.0,13.0,114,O3,TIDAK SEHAT,2017,
2017,2017-07-19,DKI3,78.0,12.0,5.0,111.0,10.0,111,O3,TIDAK SEHAT,2017,
2017,2017-07-20,DKI3,68.0,12.0,4.0,122.0,15.0,122,O3,TIDAK SEHAT,2017,
2017,2017-07-21,DKI3,54.0,12.0,3.0,97.0,10.0,97,O3,SEDANG,2017,
2017,2017-07-22,DKI3,54.0,12.0,4.0,155.0,8.0,155,O3,TIDAK SEHAT,2017,
2017,2017-07-23,DKI3,54.0,12.0,,91.0,6.0,91,O3,SEDANG,2017,
2017,2017-07-24,DKI3,57.0,12.0,,91.0,7.0,91,O3,SEDANG,2017,
2017,2017-07-25,DKI3,56.0,12.0,,108.0,8.0,108,O3,TIDAK SEHAT,2017,
2017,2017-07-26,DKI3,57.0,12.0,4.0,94.0,8.0,94,O3,SEDANG,2017,
2017,2017-07-27,DKI3,52.0,12.0,4.0,96.0,7.0,96,O3,SEDANG,2017,
2017,2017-07-28,DKI3,48.0,12.0,2.0,94.0,8.0,94,O3,SEDANG,2017,
2017,2017-07-29,DKI3,33.0,12.0,2.0,71.0,3.0,71,O3,SEDANG,2017,
2017,2017-07-30,DKI3,36.0,12.0,1.0,83.0,5.0,83,O3,SEDANG,2017,
2017,2017-07-31,DKI3,53.0,12.0,,91.0,7.0,91,O3,SEDANG,2017,
2017,2017-08-01,DKI3,45.0,12.0,3.0,75.0,6.0,75,O3,SEDANG,2017,
2017,2017-08-02,DKI3,49.0,12.0,4.0,94.0,6.0,94,O3,SEDANG,2017,
2017,2017-08-03,DKI3,50.0,13.0,3.0,79.0,8.0,79,O3,SEDANG,2017,
2017,2017-08-04,DKI3,55.0,12.0,3.0,104.0,6.0,104,O3,TIDAK SEHAT,2017,
2017,2017-08-05,DKI3,69.0,12.0,5.0,94.0,14.0,94,O3,SEDANG,2017,
2017,2017-08-06,DKI3,66.0,12.0,2.0,116.0,9.0,116,O3,TIDAK SEHAT,2017,
2017,2017-08-07,DKI3,84.0,12.0,3.0,94.0,9.0,94,O3,SEDANG,2017,
2017,2017-08-08,DKI3,69.0,13.0,,133.0,9.0,133,O3,TIDAK SEHAT,2017,
2017,2017-08-09,DKI3,59.0,12.0,,88.0,6.0,88,O3,SEDANG,2017,
2017,2017-08-10,DKI3,49.0,12.0,7.0,107.0,10.0,107,O3,TIDAK SEHAT,2017,
2017,2017-08-11,DKI3,57.0,12.0,23.0,128.0,11.0,128,O3,TIDAK SEHAT,2017,
2017,2017-08-12,DKI3,72.0,13.0,27.0,97.0,14.0,97,O3,SEDANG,2017,
2017,2017-08-13,DKI3,62.0,12.0,14.0,101.0,5.0,101,O3,TIDAK SEHAT,2017,
2017,2017-08-14,DKI3,68.0,12.0,17.0,104.0,5.0,104,O3,TIDAK SEHAT,2017,
2017,2017-08-15,DKI3,68.0,12.0,21.0,120.0,11.0,120,O3,TIDAK SEHAT,2017,
2017,2017-08-16,DKI3,59.0,13.0,15.0,134.0,10.0,134,O3,TIDAK SEHAT,2017,
2017,2017-08-17,DKI3,53.0,13.0,12.0,125.0,11.0,125,O3,TIDAK SEHAT,2017,
2017,2017-08-18,DKI3,61.0,13.0,12.0,129.0,6.0,129,O3,TIDAK SEHAT,2017,
2017,2017-08-19,DKI3,56.0,13.0,10.0,81.0,4.0,81,O3,SEDANG,2017,
2017,2017-08-20,DKI3,53.0,13.0,10.0,79.0,4.0,79,O3,SEDANG,2017,
2017,2017-08-21,DKI3,58.0,13.0,12.0,90.0,5.0,90,O3,SEDANG,2017,
2017,2017-08-22,DKI3,62.0,13.0,20.0,137.0,10.0,137,O3,TIDAK SEHAT,2017,
2017,2017-08-23,DKI3,74.0,14.0,17.0,99.0,8.0,99,O3,SEDANG,2017,
2017,2017-08-24,DKI3,57.0,13.0,10.0,71.0,5.0,71,O3,SEDANG,2017,
2017,2017-08-25,DKI3,51.0,13.0,10.0,81.0,5.0,81,O3,SEDANG,2017,
2017,2017-08-26,DKI3,63.0,14.0,15.0,71.0,8.0,71,O3,SEDANG,2017,
2017,2017-08-27,DKI3,62.0,14.0,12.0,64.0,7.0,64,O3,SEDANG,2017,
2017,2017-08-28,DKI3,60.0,13.0,14.0,55.0,6.0,60,PM10,SEDANG,2017,
2017,2017-08-29,DKI3,59.0,13.0,14.0,154.0,5.0,154,O3,TIDAK SEHAT,2017,
2017,2017-08-30,DKI3,52.0,13.0,13.0,85.0,12.0,85,O3,SEDANG,2017,
2017,2017-08-31,DKI3,58.0,14.0,14.0,82.0,5.0,82,O3,SEDANG,2017,
2017,2017-09-01,DKI3,56.0,13.0,11.0,76.0,8.0,76,O3,SEDANG,2017,
2017,2017-09-02,DKI3,53.0,13.0,10.0,92.0,4.0,92,O3,SEDANG,2017,
2017,2017-09-03,DKI3,83.0,13.0,23.0,74.0,7.0,83,PM10,SEDANG,2017,
2017,2017-09-04,DKI3,73.0,14.0,18.0,157.0,7.0,157,O3,TIDAK SEHAT,2017,
2017,2017-09-05,DKI3,65.0,14.0,13.0,89.0,6.0,89,O3,SEDANG,2017,
2017,2017-09-06,DKI3,46.0,13.0,14.0,88.0,5.0,88,O3,SEDANG,2017,
2017,2017-09-07,DKI3,68.0,13.0,30.0,74.0,7.0,74,O3,SEDANG,2017,
2017,2017-09-08,DKI3,64.0,14.0,14.0,79.0,7.0,79,O3,SEDANG,2017,
2017,2017-09-09,DKI3,59.0,14.0,14.0,96.0,8.0,96,O3,SEDANG,2017,
2017,2017-09-10,DKI3,49.0,13.0,9.0,69.0,5.0,69,O3,SEDANG,2017,
2017,2017-09-11,DKI3,45.0,13.0,11.0,95.0,5.0,95,O3,SEDANG,2017,
2017,2017-09-12,DKI3,57.0,13.0,13.0,107.0,5.0,107,O3,TIDAK SEHAT,2017,
2017,2017-09-13,DKI3,50.0,14.0,10.0,140.0,5.0,140,O3,TIDAK SEHAT,2017,
2017,2017-09-14,DKI3,72.0,15.0,20.0,140.0,10.0,140,O3,TIDAK SEHAT,2017,
2017,2017-09-15,DKI3,64.0,14.0,20.0,144.0,10.0,144,O3,TIDAK SEHAT,2017,
2017,2017-09-16,DKI3,69.0,13.0,20.0,69.0,10.0,69,PM10,SEDANG,2017,
2017,2017-09-17,DKI3,52.0,13.0,10.0,76.0,7.0,76,O3,SEDANG,2017,
2017,2017-09-18,DKI3,55.0,14.0,13.0,72.0,8.0,72,O3,SEDANG,2017,
2017,2017-09-19,DKI3,67.0,14.0,13.0,88.0,7.0,88,O3,SEDANG,2017,
2017,2017-01-09,DKI4,38.0,27.0,10.0,55.0,4.0,55,O3,SEDANG,2017,
2017,2017-01-10,DKI4,59.0,27.0,14.0,48.0,8.0,59,PM10,SEDANG,2017,
2017,2017-01-11,DKI4,49.0,27.0,12.0,48.0,7.0,49,PM10,BAIK,2017,
2017,2017-01-12,DKI4,25.0,26.0,7.0,26.0,5.0,26,SO2,BAIK,2017,
2017,2017-01-13,DKI4,19.0,27.0,4.0,16.0,3.0,27,SO2,BAIK,2017,
2017,2017-01-14,DKI4,21.0,27.0,4.0,16.0,3.0,27,SO2,BAIK,2017,
2017,2017-01-15,DKI4,29.0,27.0,12.0,27.0,4.0,29,PM10,BAIK,2017,
2017,2017-01-16,DKI4,27.0,0.0,0.0,0.0,0.0,27,PM10,BAIK,2017,
2017,2017-01-17,DKI4,20.0,27.0,4.0,26.0,3.0,27,SO2,BAIK,2017,
2017,2017-01-18,DKI4,28.0,27.0,9.0,21.0,3.0,28,PM10,BAIK,2017,
2017,2017-01-19,DKI4,24.0,27.0,4.0,18.0,3.0,27,SO2,BAIK,2017,
2017,2017-01-20,DKI4,24.0,27.0,4.0,20.0,3.0,27,SO2,BAIK,2017,
2017,2017-01-21,DKI4,53.0,28.0,8.0,39.0,5.0,53,PM10,SEDANG,2017,
2017,2017-01-22,DKI4,63.0,27.0,9.0,35.0,4.0,63,PM10,SEDANG,2017,
2017,2017-01-23,DKI4,34.0,28.0,5.0,34.0,4.0,34,PM10,BAIK,2017,
2017,2017-01-24,DKI4,33.0,28.0,0.0,29.0,2.0,33,PM10,BAIK,2017,
2017,2017-01-25,DKI4,25.0,27.0,4.0,30.0,3.0,30,O3,BAIK,2017,
2017,2017-01-26,DKI4,0.0,28.0,5.0,30.0,4.0,30,O3,BAIK,2017,
2017,2017-01-27,DKI4,51.0,28.0,14.0,40.0,7.0,51,PM10,SEDANG,2017,
2017,2017-01-28,DKI4,40.0,28.0,12.0,46.0,4.0,46,O3,BAIK,2017,
2017,2017-01-29,DKI4,33.0,28.0,13.0,30.0,8.0,33,PM10,BAIK,2017,
2017,2017-01-30,DKI4,39.0,28.0,15.0,46.0,3.0,46,O3,BAIK,2017,
2017,2017-01-31,DKI4,30.0,28.0,8.0,35.0,5.0,35,O3,BAIK,2017,
2017,2017-02-01,DKI4,38.0,28.0,11.0,39.0,6.0,39,O3,BAIK,2017,
2017,2017-02-02,DKI4,35.0,28.0,14.0,34.0,4.0,35,PM10,BAIK,2017,
2017,2017-02-03,DKI4,34.0,28.0,12.0,25.0,5.0,34,PM10,BAIK,2017,
2017,2017-02-04,DKI4,30.0,28.0,3.0,20.0,3.0,30,PM10,BAIK,2017,
2017,2017-02-05,DKI4,23.0,28.0,0.0,18.0,2.0,28,SO2,BAIK,2017,
2017,2017-02-06,DKI4,17.0,28.0,0.0,18.0,2.0,28,SO2,BAIK,2017,
2017,2017-02-07,DKI4,31.0,28.0,8.0,30.0,4.0,31,PM10,BAIK,2017,
2017,2017-02-08,DKI4,25.0,29.0,4.0,26.0,5.0,29,SO2,BAIK,2017,
2017,2017-02-09,DKI4,31.0,29.0,8.0,15.0,3.0,31,PM10,BAIK,2017,
2017,2017-02-10,DKI4,22.0,28.0,9.0,27.0,3.0,28,SO2,BAIK,2017,
2017,2017-02-11,DKI4,32.0,29.0,13.0,25.0,5.0,32,PM10,BAIK,2017,
2017,2017-02-12,DKI4,37.0,28.0,13.0,27.0,6.0,37,PM10,BAIK,2017,
2017,2017-02-13,DKI4,43.0,29.0,12.0,41.0,6.0,43,PM10,BAIK,2017,
2017,2017-02-14,DKI4,39.0,29.0,17.0,43.0,5.0,43,O3,BAIK,2017,
2017,2017-02-15,DKI4,29.0,29.0,4.0,50.0,6.0,50,O3,BAIK,2017,
2017,2017-02-16,DKI4,27.0,29.0,7.0,41.0,6.0,41,O3,BAIK,2017,
2017,2017-02-17,DKI4,61.0,29.0,22.0,37.0,7.0,61,PM10,SEDANG,2017,
2017,2017-02-18,DKI4,62.0,29.0,15.0,33.0,7.0,62,PM10,SEDANG,2017,
2017,2017-02-19,DKI4,78.0,29.0,26.0,27.0,4.0,78,PM10,SEDANG,2017,
2017,2017-02-20,DKI4,59.0,29.0,31.0,17.0,5.0,59,PM10,SEDANG,2017,
2017,2017-02-21,DKI4,51.0,29.0,24.0,38.0,6.0,51,PM10,SEDANG,2017,
2017,2017-02-22,DKI4,53.0,30.0,26.0,101.0,7.0,101,O3,TIDAK SEHAT,2017,
2017,2017-02-23,DKI4,54.0,29.0,18.0,114.0,8.0,114,O3,TIDAK SEHAT,2017,
2017,2017-02-24,DKI4,62.0,29.0,22.0,63.0,12.0,63,O3,SEDANG,2017,
2017,2017-02-25,DKI4,51.0,29.0,13.0,69.0,7.0,69,O3,SEDANG,2017,
2017,2017-02-26,DKI4,49.0,30.0,12.0,58.0,7.0,58,O3,SEDANG,2017,
2017,2017-02-27,DKI4,36.0,30.0,12.0,69.0,10.0,69,O3,SEDANG,2017,
2017,2017-02-28,DKI4,64.0,30.0,16.0,98.0,11.0,98,O3,SEDANG,2017,
2017,2017-03-01,DKI4,54.0,30.0,14.0,58.0,11.0,58,O3,SEDANG,2017,
2017,2017-03-02,DKI4,64.0,31.0,19.0,71.0,7.0,71,O3,SEDANG,2017,
2017,2017-03-03,DKI4,60.0,30.0,15.0,49.0,9.0,60,PM10,SEDANG,2017,
2017,2017-03-04,DKI4,43.0,30.0,13.0,79.0,6.0,79,O3,SEDANG,2017,
2017,2017-12-04,DKI4,30.0,27.0,,22.0,3.0,30,PM10,BAIK,2017,
2017,2017-12-05,DKI4,37.0,27.0,7.0,50.0,6.0,50,O3,BAIK,2017,
2017,2017-12-06,DKI4,43.0,28.0,6.0,86.0,7.0,86,O3,SEDANG,2017,
2017,2017-12-07,DKI4,41.0,31.0,5.0,66.0,8.0,66,O3,SEDANG,2017,
2017,2017-12-08,DKI4,41.0,29.0,,63.0,6.0,63,O3,SEDANG,2017,
2017,2017-12-09,DKI4,21.0,27.0,,28.0,5.0,28,O3,BAIK,2017,
2017,2017-12-10,DKI4,20.0,27.0,,17.0,3.0,27,SO2,BAIK,2017,
2017,2017-12-11,DKI4,31.0,27.0,,20.0,4.0,31,PM10,BAIK,2017,
2017,2017-12-12,DKI4,24.0,27.0,12.0,46.0,8.0,46,O3,BAIK,2017,
2017,2017-12-13,DKI4,24.0,27.0,,14.0,7.0,27,SO2,BAIK,2017,
2017,2017-12-14,DKI4,35.0,28.0,7.0,58.0,13.0,58,O3,SEDANG,2017,
2017,2017-12-15,DKI4,41.0,28.0,7.0,35.0,7.0,41,PM10,BAIK,2017,
2017,2017-12-16,DKI4,63.0,29.0,14.0,38.0,7.0,63,PM10,SEDANG,2017,
2017,2017-12-17,DKI4,31.0,28.0,,27.0,7.0,31,PM10,BAIK,2017,
2017,2017-12-18,DKI4,20.0,29.0,,32.0,7.0,32,O3,BAIK,2017,
2017,2017-12-19,DKI4,33.0,29.0,,38.0,8.0,38,O3,BAIK,2017,
2017,2017-12-20,DKI4,39.0,28.0,8.0,33.0,9.0,39,PM10,BAIK,2017,
2017,2017-12-21,DKI4,35.0,28.0,15.0,34.0,7.0,35,PM10,BAIK,2017,
2017,2017-12-22,DKI4,25.0,28.0,,33.0,5.0,33,O3,BAIK,2017,
2017,2017-12-23,DKI4,28.0,30.0,,37.0,4.0,37,O3,BAIK,2017,
2017,2017-12-24,DKI4,38.0,30.0,,43.0,5.0,43,O3,BAIK,2017,
2017,2017-12-25,DKI4,30.0,29.0,,30.0,5.0,30,PM10,BAIK,2017,
2017,2017-12-26,DKI4,38.0,30.0,,33.0,4.0,38,PM10,BAIK,2017,
2017,2017-12-27,DKI4,55.0,30.0,,27.0,5.0,55,PM10,SEDANG,2017,
2017,2017-12-28,DKI4,29.0,30.0,,48.0,6.0,48,O3,BAIK,2017,
2017,2017-12-29,DKI4,72.0,35.0,27.0,77.0,13.0,77,O3,SEDANG,2017,
2017,2017-12-30,DKI4,60.0,34.0,19.0,56.0,9.0,60,PM10,SEDANG,2017,
2017,2017-12-31,DKI4,63.0,33.0,25.0,36.0,9.0,63,PM10,SEDANG,2017,
2017,2017-01-01,DKI5,0.0,17.0,38.0,54.0,5.0,54,O3,SEDANG,2017,
2017,2017-01-02,DKI5,0.0,17.0,33.0,44.0,3.0,44,O3,BAIK,2017,
2017,2017-01-03,DKI5,0.0,16.0,31.0,46.0,4.0,46,O3,BAIK,2017,
2017,2017-01-04,DKI5,0.0,16.0,35.0,48.0,5.0,48,O3,BAIK,2017,
2017,2017-01-05,DKI5,0.0,17.0,35.0,35.0,7.0,35,CO,BAIK,2017,
2017,2017-01-06,DKI5,0.0,17.0,34.0,41.0,6.0,41,O3,BAIK,2017,
2017,2017-01-07,DKI5,0.0,17.0,34.0,39.0,5.0,39,O3,BAIK,2017,
2017,2017-01-08,DKI5,0.0,17.0,36.0,37.0,6.0,37,O3,BAIK,2017,
2017,2017-01-09,DKI5,0.0,16.0,34.0,37.0,7.0,37,O3,BAIK,2017,
2017,2017-01-10,DKI5,8.0,14.0,51.0,43.0,17.0,51,CO,SEDANG,2017,
2017,2017-01-11,DKI5,6.0,12.0,43.0,44.0,8.0,44,O3,BAIK,2017,
2017,2017-01-12,DKI5,7.0,12.0,43.0,35.0,9.0,43,CO,BAIK,2017,
2017,2017-01-13,DKI5,8.0,11.0,27.0,15.0,3.0,27,CO,BAIK,2017,
2017,2017-01-14,DKI5,7.0,11.0,23.0,15.0,2.0,23,CO,BAIK,2017,
2017,2017-01-15,DKI5,6.0,11.0,25.0,27.0,3.0,27,O3,BAIK,2017,
2017,2017-01-16,DKI5,2.0,11.0,27.0,19.0,3.0,27,CO,BAIK,2017,
2017,2017-01-17,DKI5,5.0,11.0,0.0,33.0,0.0,33,O3,BAIK,2017,
2017,2017-01-18,DKI5,6.0,11.0,25.0,26.0,6.0,26,O3,BAIK,2017,
2017,2017-01-19,DKI5,5.0,11.0,24.0,16.0,3.0,24,CO,BAIK,2017,
2017,2017-01-20,DKI5,7.0,11.0,24.0,17.0,0.0,24,CO,BAIK,2017,
2017,2017-01-21,DKI5,7.0,11.0,25.0,34.0,5.0,34,O3,BAIK,2017,
2017,2017-01-22,DKI5,7.0,11.0,35.0,33.0,10.0,35,CO,BAIK,2017,
2017,2017-01-23,DKI5,6.0,11.0,36.0,26.0,9.0,36,CO,BAIK,2017,
2017,2017-01-24,DKI5,6.0,11.0,30.0,34.0,7.0,34,O3,BAIK,2017,
2017,2017-01-25,DKI5,6.0,11.0,28.0,23.0,3.0,28,CO,BAIK,2017,
2017,2017-01-26,DKI5,6.0,11.0,28.0,26.0,7.0,28,CO,BAIK,2017,
2017,2017-01-27,DKI5,5.0,11.0,29.0,37.0,14.0,37,O3,BAIK,2017,
2017,2017-01-28,DKI5,5.0,11.0,28.0,42.0,6.0,42,O3,BAIK,2017,
2017,2017-01-29,DKI5,6.0,11.0,29.0,26.0,13.0,29,CO,BAIK,2017,
2017,2017-01-30,DKI5,7.0,11.0,28.0,41.0,5.0,41,O3,BAIK,2017,
2017,2017-01-31,DKI5,6.0,11.0,26.0,42.0,7.0,42,O3,BAIK,2017,
2017,2017-02-01,DKI5,6.0,11.0,29.0,24.0,11.0,29,CO,BAIK,2017,
2017,2017-02-02,DKI5,8.0,13.0,27.0,39.0,9.0,39,O3,BAIK,2017,
2017,2017-02-03,DKI5,5.0,15.0,30.0,29.0,10.0,30,CO,BAIK,2017,
2017,2017-02-04,DKI5,6.0,13.0,28.0,22.0,5.0,28,CO,BAIK,2017,
2017,2017-02-05,DKI5,6.0,13.0,26.0,21.0,3.0,26,CO,BAIK,2017,
2017,2017-02-06,DKI5,3.0,13.0,26.0,16.0,2.0,26,CO,BAIK,2017,
2017,2017-02-07,DKI5,7.0,15.0,34.0,22.0,8.0,34,CO,BAIK,2017,
2017,2017-02-08,DKI5,6.0,16.0,30.0,26.0,6.0,30,CO,BAIK,2017,
2017,2017-02-09,DKI5,7.0,15.0,32.0,17.0,7.0,32,CO,BAIK,2017,
2017,2017-02-10,DKI5,4.0,17.0,31.0,24.0,7.0,31,CO,BAIK,2017,
2017,2017-02-11,DKI5,6.0,14.0,36.0,27.0,10.0,36,CO,BAIK,2017,
2017,2017-02-12,DKI5,5.0,12.0,34.0,28.0,11.0,34,CO,BAIK,2017,
2017,2017-02-13,DKI5,6.0,13.0,36.0,35.0,13.0,36,CO,BAIK,2017,
2017,2017-02-14,DKI5,6.0,16.0,47.0,43.0,16.0,47,CO,BAIK,2017,
2017,2017-02-15,DKI5,7.0,18.0,36.0,54.0,10.0,54,O3,SEDANG,2017,
2017,2017-02-16,DKI5,4.0,16.0,29.0,32.0,8.0,32,O3,BAIK,2017,
2017,2017-02-17,DKI5,5.0,14.0,48.0,32.0,14.0,48,CO,BAIK,2017,
2017,2017-02-18,DKI5,7.0,15.0,45.0,28.0,13.0,45,CO,BAIK,2017,
2017,2017-02-19,DKI5,0.0,13.0,80.0,24.0,10.0,80,CO,SEDANG,2017,
2017,2017-02-20,DKI5,6.0,14.0,52.0,20.0,10.0,52,CO,SEDANG,2017,
2017,2017-02-21,DKI5,8.0,15.0,70.0,46.0,20.0,70,CO,SEDANG,2017,
2017,2017-02-22,DKI5,7.0,25.0,40.0,56.0,15.0,56,O3,SEDANG,2017,
2017,2017-02-23,DKI5,8.0,15.0,41.0,113.0,16.0,113,O3,TIDAK SEHAT,2017,
2017,2017-02-24,DKI5,7.0,14.0,50.0,86.0,15.0,86,O3,SEDANG,2017,
2017,2017-02-25,DKI5,8.0,14.0,43.0,66.0,10.0,66,O3,SEDANG,2017,
2017,2017-02-26,DKI5,6.0,20.0,44.0,53.0,14.0,53,O3,SEDANG,2017,
2017,2017-02-27,DKI5,6.0,13.0,39.0,56.0,8.0,56,O3,SEDANG,2017,
2017,2017-02-28,DKI5,7.0,14.0,46.0,52.0,16.0,52,O3,SEDANG,2017,
2017,2017-03-01,DKI5,6.0,17.0,41.0,39.0,13.0,41,CO,BAIK,2017,
2017,2017-03-02,DKI5,9.0,21.0,44.0,57.0,11.0,57,O3,SEDANG,2017,
2017,2017-03-03,DKI5,6.0,16.0,54.0,49.0,15.0,54,CO,SEDANG,2017,
2017,2017-03-04,DKI5,5.0,19.0,43.0,88.0,12.0,88,O3,SEDANG,2017,
2017,2017-03-05,DKI5,6.0,16.0,41.0,56.0,10.0,56,O3,SEDANG,2017,
2017,2017-03-06,DKI5,5.0,18.0,38.0,47.0,11.0,47,O3,BAIK,2017,
2017,2017-03-07,DKI5,4.0,18.0,37.0,44.0,15.0,44,O3,BAIK,2017,
2017,2017-03-08,DKI5,5.0,15.0,40.0,71.0,16.0,71,O3,SEDANG,2017,
2017,2017-03-09,DKI5,5.0,16.0,34.0,87.0,10.0,87,O3,SEDANG,2017,
2017,2017-03-10,DKI5,6.0,17.0,51.0,58.0,22.0,58,O3,SEDANG,2017,
2017,2017-03-11,DKI5,7.0,17.0,45.0,74.0,18.0,74,O3,SEDANG,2017,
2017,2017-03-12,DKI5,6.0,15.0,48.0,52.0,15.0,52,O3,SEDANG,2017,
2017,2017-03-13,DKI5,5.0,14.0,35.0,53.0,10.0,53,O3,SEDANG,2017,
2017,2017-03-14,DKI5,52.0,28.0,33.0,46.0,9.0,52,PM10,SEDANG,2017,
2017,2017-03-15,DKI5,36.0,15.0,34.0,24.0,6.0,36,PM10,BAIK,2017,
2017,2017-03-16,DKI5,30.0,16.0,31.0,88.0,8.0,88,O3,SEDANG,2017,
2017,2017-03-17,DKI5,61.0,18.0,40.0,99.0,13.0,99,O3,SEDANG,2017,
2017,2017-03-18,DKI5,48.0,14.0,51.0,37.0,22.0,51,CO,SEDANG,2017,
2017,2017-03-19,DKI5,48.0,17.0,46.0,42.0,10.0,48,PM10,BAIK,2017,
2017,2017-03-20,DKI5,34.0,14.0,0.0,23.0,0.0,34,PM10,BAIK,2017,
2017,2017-03-21,DKI5,44.0,20.0,0.0,22.0,0.0,44,PM10,BAIK,2017,
2017,2017-03-22,DKI5,27.0,15.0,40.0,33.0,23.0,40,CO,BAIK,2017,
2017,2017-03-23,DKI5,25.0,13.0,46.0,33.0,24.0,46,CO,BAIK,2017,
2017,2017-03-24,DKI5,74.0,18.0,93.0,89.0,15.0,93,CO,SEDANG,2017,
2017,2017-03-25,DKI5,54.0,16.0,39.0,43.0,15.0,54,PM10,SEDANG,2017,
2017,2017-03-05,DKI4,60.0,31.0,20.0,60.0,12.0,60,PM10,SEDANG,2017,
2017,2017-03-06,DKI4,52.0,30.0,8.0,58.0,7.0,58,O3,SEDANG,2017,
2017,2017-03-07,DKI4,52.0,30.0,11.0,53.0,9.0,53,O3,SEDANG,2017,
2017,2017-03-08,DKI4,40.0,31.0,11.0,82.0,11.0,82,O3,SEDANG,2017,
2017,2017-03-09,DKI4,53.0,31.0,8.0,110.0,24.0,110,O3,TIDAK SEHAT,2017,
2017,2017-03-10,DKI4,77.0,31.0,21.0,65.0,18.0,77,PM10,SEDANG,2017,
2017,2017-03-11,DKI4,60.0,31.0,8.0,73.0,12.0,73,O3,SEDANG,2017,
2017,2017-03-12,DKI4,75.0,32.0,23.0,57.0,11.0,75,PM10,SEDANG,2017,
2017,2017-03-13,DKI4,72.0,32.0,14.0,41.0,13.0,72,PM10,SEDANG,2017,
2017,2017-03-14,DKI4,71.0,32.0,8.0,36.0,9.0,71,PM10,SEDANG,2017,
2017,2017-03-15,DKI4,47.0,32.0,4.0,27.0,6.0,47,PM10,BAIK,2017,
2017,2017-03-16,DKI4,51.0,32.0,9.0,64.0,9.0,64,O3,SEDANG,2017,
2017,2017-03-17,DKI4,94.0,32.0,21.0,62.0,23.0,94,PM10,SEDANG,2017,
2017,2017-03-18,DKI4,52.0,31.0,12.0,41.0,8.0,52,PM10,SEDANG,2017,
2017,2017-03-19,DKI4,49.0,32.0,21.0,38.0,5.0,49,PM10,BAIK,2017,
2017,2017-03-20,DKI4,28.0,31.0,7.0,23.0,4.0,31,SO2,BAIK,2017,
2017,2017-03-21,DKI4,46.0,31.0,19.0,40.0,8.0,46,PM10,BAIK,2017,
2017,2017-03-22,DKI4,41.0,32.0,9.0,44.0,7.0,44,O3,BAIK,2017,
